hcode,hydrocode,varname,propval,proptext,propname,propcode,entity_type
,8573685,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8679753,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628439,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9247804,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8551891,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,1087343,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8552127,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8524875,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8623411,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,4507062,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4505842,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628317,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8521785,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,19754125,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6889460,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8625203,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9246312,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8522357,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628097,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8745359,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8623941,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8477252,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8522123,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8625919,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8675337,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8695455,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8713047,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8622857,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8467131,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8632283,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9247612,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8525461,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8725399,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8422952,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8631385,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,6889162,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8679641,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8549407,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8711749,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8494380,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8672313,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6889730,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9245648,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,4506012,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10477241,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8625435,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8631653,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8657704,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8745401,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9246754,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6908401,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8474968,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8493828,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10479417,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8525459,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8464833,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6905939,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8505318,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8610305,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8522551,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10064391,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22338685,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4508600,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8524255,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8630843,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8657296,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8626631,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9888676,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10466515,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8412925,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8625043,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,8698987,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8629067,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9246762,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9252504,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,5895508,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8679347,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8632327,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10054942,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8527123,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8623613,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8464823,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8611109,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6885900,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8526987,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8552383,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10055988,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8526655,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8700789,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8522531,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8574823,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10473031,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,9245306,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,9249356,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9888082,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8624163,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8527177,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8695711,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6907885,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8412473,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8673067,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8675119,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22340131,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8695515,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,9245038,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628899,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8624949,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6907679,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8648154,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8743545,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6907843,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8623975,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9245152,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8696655,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10478427,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8693899,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8548811,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,8679133,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8673295,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9248276,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8626185,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10231831,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,4508536,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8521283,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14362648,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8652394,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8678431,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12050248,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8465133,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8525209,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8625815,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14638309,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8476802,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8673421,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8695465,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4529507,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8695321,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9252464,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6887968,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8524885,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8539027,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22339655,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10482425,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22340021,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,1088027,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4534027,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8506932,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8623305,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4535543,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,4533873,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6885390,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,8505300,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8623229,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8627105,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8674167,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9245120,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,436062,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8552189,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,9247514,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8474908,aqbio_nt_total_icthy,7,,aqbio_nt_total_icthy,,dh_feature
,8548535,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,14364422,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8526575,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,4539711,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8627945,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8672445,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6889424,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8623981,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6908403,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8624245,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10478685,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8419852,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8503230,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8712545,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8740933,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8525449,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,9244874,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8671711,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8674983,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8544451,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4529179,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8507294,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8522187,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8630827,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22339807,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8507722,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8628841,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,1088103,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8679923,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8695857,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8648630,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8679373,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8724627,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8524295,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8726539,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8742047,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10469373,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,12055884,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8573667,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,12049652,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8674589,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6889514,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8631961,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8671643,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,19761386,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8501574,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8524511,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,9252278,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10482669,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,22338979,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8738179,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6883660,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6889838,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8626113,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8630955,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8545811,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8632363,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8506450,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10066053,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8526629,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8630993,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,1087245,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14362692,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8624207,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,6909985,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8567263,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10479411,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,19754069,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628127,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8671653,aqbio_nt_total_icthy,6,,aqbio_nt_total_icthy,,dh_feature
,8625185,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,19762278,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4508458,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8527121,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8725409,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8508696,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8626661,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8526769,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8493806,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8623791,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4508372,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8526657,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8539403,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8628441,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6907683,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6910017,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4528953,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8420670,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8521725,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8626417,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628535,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8494024,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8674331,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8678469,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8522473,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8694939,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,10461245,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14638377,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10484497,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8632087,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8650936,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14637943,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8539597,aqbio_nt_total_icthy,5,,aqbio_nt_total_icthy,,dh_feature
,8724959,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9248462,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,9250858,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,11586112,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,5910005,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8549675,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8572483,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8624893,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4533655,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8546821,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8626241,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8527117,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628379,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,10066603,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4506256,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8623629,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8693239,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8742625,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8466983,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8700747,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,14365082,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8526223,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8674433,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14363120,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8610285,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8653544,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,19754153,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,5890182,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8696213,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,19762670,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,6889122,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,10478805,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,4534015,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8623587,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8652654,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8476094,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8628563,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8525451,aqbio_nt_total_icthy,8,,aqbio_nt_total_icthy,,dh_feature
,9896472,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14639275,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8722183,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8522249,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,5909713,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,14362990,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,19753033,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8672723,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8572831,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8657486,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,6910013,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8631475,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8652252,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8501776,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,8625901,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8672987,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8431332,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8631453,aqbio_nt_total_icthy,4,,aqbio_nt_total_icthy,,dh_feature
,10479957,aqbio_nt_total_icthy,2,,aqbio_nt_total_icthy,,dh_feature
,8492774,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8651060,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
,8478816,aqbio_nt_total_icthy,3,,aqbio_nt_total_icthy,,dh_feature
,8523183,aqbio_nt_total_icthy,1,,aqbio_nt_total_icthy,,dh_feature
